iter	MultiClass
1513	0.3768808227
1514	0.3768375026
1515	0.376813107
1516	0.3767786572
1517	0.3767124362
1518	0.3766818245
1519	0.3766511295
1520	0.3766246492
1521	0.3765862524
1522	0.3765286487
1523	0.3764954124
1524	0.3764592147
1525	0.3764066142
1526	0.3763651744
1527	0.3763169159
1528	0.3762888519
1529	0.3762527342
1530	0.3762180418
1531	0.3761755513
1532	0.3761568048
1533	0.3761353938
1534	0.376084651
1535	0.3760517233
1536	0.3760178354
1537	0.3759816701
1538	0.3759565237
1539	0.3759066277
1540	0.375882866
1541	0.3758308377
1542	0.3757682304
1543	0.375727472
1544	0.3757057154
1545	0.3756757481
1546	0.3756511846
1547	0.3756225823
1548	0.375598904
1549	0.3755527635
1550	0.3755036837
1551	0.3754740008
1552	0.3754174112
1553	0.3753624395
1554	0.3753284898
1555	0.3752943552
1556	0.3752718016
1557	0.3752151172
1558	0.3751487883
1559	0.3751077557
1560	0.375069372
1561	0.3750092437
1562	0.3749631158
1563	0.3749267952
1564	0.3748768973
1565	0.3748500828
1566	0.3748060895
1567	0.3747526692
1568	0.374712159
1569	0.3746790584
1570	0.3746462359
1571	0.3746013428
1572	0.3745478194
1573	0.3745118762
1574	0.3744737872
1575	0.3744350339
1576	0.3744002367
1577	0.3743724082
1578	0.3743265212
1579	0.3742887555
1580	0.3742569612
1581	0.3742184714
1582	0.3741896835
1583	0.3741511823
1584	0.3741012816
1585	0.3740403895
1586	0.3740215924
1587	0.373966214
1588	0.3739273567
1589	0.3738932415
1590	0.3738254474
1591	0.3737791844
1592	0.3737395768
1593	0.3736888209
1594	0.373671352
1595	0.3736411041
1596	0.3735858624
1597	0.373553897
1598	0.3735111357
1599	0.3734672787
1600	0.3734100662
1601	0.3733482601
1602	0.3733013939
1603	0.3732586715
1604	0.3732275422
1605	0.3731996619
1606	0.3731666249
1607	0.3731271322
1608	0.3731021062
1609	0.3730812668
1610	0.3730230729
1611	0.3729825571
1612	0.3729273762
1613	0.3728947569
1614	0.3728538575
1615	0.3728153021
1616	0.3727915528
1617	0.3727599868
1618	0.3726968562
1619	0.3726482251
1620	0.3726088377
1621	0.3725654107
1622	0.3725033558
1623	0.3724577968
1624	0.372430784
1625	0.3723872677
1626	0.3723340619
1627	0.3722727707
1628	0.3722158302
1629	0.3721824671
1630	0.3721431361
1631	0.3721068236
1632	0.3720839816
1633	0.3720551691
1634	0.3720203289
1635	0.3719763676
1636	0.3719489809
1637	0.3719185655
1638	0.3718817019
1639	0.3718496245
1640	0.371788546
1641	0.371744449
1642	0.371722824
1643	0.3716939892
1644	0.3716591378
1645	0.3716070352
1646	0.3715683603
1647	0.3715290397
1648	0.3715038723
1649	0.3714853082
1650	0.3714260219
1651	0.3713932091
1652	0.3713517294
1653	0.3712986785
1654	0.3712561922
1655	0.371216041
1656	0.371187645
1657	0.3711680903
1658	0.3711157577
1659	0.3710908243
1660	0.3710279588
1661	0.3709853735
1662	0.3709457685
1663	0.3709206295
1664	0.3708819294
1665	0.370845479
1666	0.3708093322
1667	0.3707721869
1668	0.3707378677
1669	0.3706755586
1670	0.3706102816
1671	0.3705699931
1672	0.3705427239
1673	0.370489461
1674	0.370445355
1675	0.3704049096
1676	0.3703705979
1677	0.3703394478
1678	0.3703029166
1679	0.3702520329
1680	0.3702090513
1681	0.3701643563
1682	0.3701219677
1683	0.3700885167
1684	0.3700579921
1685	0.3700185224
1686	0.3699736034
1687	0.369928883
1688	0.3699117403
1689	0.3698854126
1690	0.3698654071
1691	0.3698347424
1692	0.3698086774
1693	0.3697911332
1694	0.3697538432
1695	0.3696991585
1696	0.3696670893
1697	0.3696413107
1698	0.369581339
1699	0.3695272187
1700	0.3694700859
1701	0.3694466496
1702	0.3693990752
1703	0.3693717198
1704	0.369320003
1705	0.3692735186
1706	0.369246919
1707	0.3692021024
1708	0.369182969
1709	0.3691478769
1710	0.3691253039
1711	0.3690763777
1712	0.3690505775
1713	0.3690216025
1714	0.3689815747
1715	0.3689495881
1716	0.3689089188
1717	0.3688811304
1718	0.368857288
1719	0.3688175985
1720	0.3687843208
1721	0.368750546
1722	0.3687276036
1723	0.3686956756
1724	0.3686716494
1725	0.368650405
1726	0.3686081244
1727	0.3685869588
1728	0.3685517076
1729	0.3685337196
1730	0.3685149517
1731	0.3684746531
1732	0.3684467375
1733	0.3684125972
1734	0.3684013575
1735	0.3683574551
1736	0.3683058638
1737	0.3682828685
1738	0.3682548442
1739	0.3682235196
1740	0.3681473089
1741	0.36811585
1742	0.3680637483
1743	0.3680376584
1744	0.3679846893
1745	0.3679520658
1746	0.3679186517
1747	0.3678967212
1748	0.3678606545
1749	0.3678127097
1750	0.3677874838
1751	0.3677546123
1752	0.3677138719
1753	0.3676861536
1754	0.3676380931
1755	0.3675749711
1756	0.3675337812
1757	0.3674744991
1758	0.3674471224
1759	0.3674231386
1760	0.367388996
1761	0.3673597373
1762	0.3673353158
1763	0.3672988002
1764	0.3672756403
1765	0.3672484917
1766	0.367222507
1767	0.3671918161
1768	0.3671585344
1769	0.3671323329
1770	0.3671114544
1771	0.3670567293
1772	0.3670283023
1773	0.3669934719
1774	0.366969852
1775	0.3669315169
1776	0.3668945799
1777	0.3668526268
1778	0.3668273226
1779	0.3667722919
1780	0.3667380044
1781	0.3667141196
1782	0.3666545662
1783	0.3666352943
1784	0.3666036059
1785	0.36658579
1786	0.3665318912
1787	0.3664970534
1788	0.366483289
1789	0.3664583081
1790	0.3664228779
1791	0.3664058411
1792	0.3663761506
1793	0.3663427412
1794	0.3662965511
1795	0.3662840622
1796	0.3662357276
1797	0.3662004037
1798	0.366176174
1799	0.3661284937
1800	0.3661045409
1801	0.3660741724
1802	0.3660178227
1803	0.3659782985
1804	0.3659602921
1805	0.3659305016
1806	0.3659025593
1807	0.3658602526
1808	0.3658237458
1809	0.3658018149
1810	0.3657541639
1811	0.3657236517
1812	0.3656925346
1813	0.365633891
1814	0.3655876745
1815	0.3655544825
1816	0.365525662
1817	0.3654826298
1818	0.365447722
1819	0.365387467
1820	0.3653535152
1821	0.3653127179
1822	0.3652720556
1823	0.3652534872
1824	0.365223668
1825	0.3651987924
1826	0.365147182
1827	0.365093147
1828	0.3650293988
1829	0.3650188013
1830	0.3649845925
1831	0.3649419155
1832	0.3648983686
1833	0.3648449109
1834	0.3648209049
1835	0.3647896064
1836	0.3647641228
1837	0.3647228864
1838	0.3646780885
1839	0.3646587735
1840	0.3646278484
1841	0.3645862418
1842	0.3645546477
1843	0.3645274016
1844	0.3644921195
1845	0.3644202535
1846	0.3643998426
1847	0.3643571891
1848	0.3643197043
1849	0.3642794093
1850	0.3642478651
1851	0.3642231063
1852	0.3641832754
1853	0.3641448254
1854	0.3641009782
1855	0.3640757814
1856	0.3640224132
1857	0.3639853287
1858	0.3639518819
1859	0.3639282554
1860	0.3638641607
1861	0.3638088636
1862	0.3637808211
1863	0.3637412926
1864	0.3637235849
1865	0.3636982723
1866	0.3636676044
1867	0.3636149428
1868	0.3635744535
1869	0.3635414504
1870	0.3635053346
1871	0.3634640933
1872	0.363426996
1873	0.3633721625
1874	0.363321496
1875	0.3632653418
1876	0.3632369583
1877	0.3632071919
1878	0.3631703599
1879	0.3631492988
1880	0.3631300201
1881	0.3631096071
1882	0.3630550652
1883	0.3630130793
1884	0.3629862285
1885	0.3629647391
1886	0.3629262964
1887	0.3629094191
1888	0.3628468377
1889	0.3628100257
1890	0.3627892098
1891	0.362762948
1892	0.3627506931
1893	0.3627093839
1894	0.3626745899
1895	0.3626443471
1896	0.362577359
1897	0.3625511345
1898	0.3625371641
1899	0.3625069578
1900	0.3624789758
1901	0.3624576861
1902	0.3624265001
1903	0.3623861542
1904	0.3623544078
1905	0.362320712
1906	0.3622744824
1907	0.3622580604
1908	0.3621915639
1909	0.3621591867
1910	0.362114167
1911	0.3620945756
1912	0.3620664217
1913	0.3620154537
1914	0.3619823969
1915	0.361952814
1916	0.3619206599
1917	0.3618855339
1918	0.3618369665
1919	0.3617841103
1920	0.3617521435
1921	0.3617324192
1922	0.3616851904
1923	0.3616441749
1924	0.3616076278
1925	0.3615758218
1926	0.361535089
1927	0.3614980664
1928	0.3614663176
1929	0.3614151799
1930	0.3613856295
1931	0.3613278853
1932	0.3612916138
1933	0.3612512195
1934	0.3612115177
1935	0.3611756139
1936	0.3611443088
1937	0.3611031638
1938	0.3610609514
1939	0.361036412
1940	0.3610057177
1941	0.3609854145
1942	0.3609329064
1943	0.3609016536
1944	0.3608833349
1945	0.3608528029
1946	0.3608231025
1947	0.3608048678
1948	0.3607773361
1949	0.3607426984
1950	0.3607182505
1951	0.360669768
1952	0.3606451778
1953	0.3605907105
1954	0.3605616868
1955	0.3605247086
1956	0.3605068992
1957	0.3604686581
1958	0.3604470035
1959	0.3604103765
1960	0.3603819137
1961	0.3603313499
1962	0.3602933705
1963	0.3602511749
1964	0.3602133697
1965	0.3601620686
1966	0.3601481302
1967	0.3601171231
1968	0.3601026271
1969	0.3600636781
1970	0.3600331636
1971	0.3600007063
1972	0.3599832321
1973	0.3599634959
1974	0.3599324553
1975	0.3598905812
1976	0.3598466958
1977	0.3598290801
1978	0.3597946931
1979	0.359754345
1980	0.3597147845
1981	0.3596693425
1982	0.3596334588
1983	0.3595935655
1984	0.3595643542
1985	0.3595234829
1986	0.3594917475
1987	0.3594586767
1988	0.3594237648
1989	0.3593910736
1990	0.3593664078
1991	0.3593327414
1992	0.3593093479
1993	0.3592613679
1994	0.3592227646
1995	0.3591843573
1996	0.3591510645
1997	0.3591128605
1998	0.3590656455
1999	0.3590423869
2000	0.3589887107
2001	0.3589426175
2002	0.3589096603
2003	0.3588718503
2004	0.3588462048
2005	0.3587826261
2006	0.358755425
2007	0.3587367475
2008	0.358711365
2009	0.3586818608
2010	0.3586435422
2011	0.3586198165
2012	0.35859239
2013	0.3585448006
2014	0.3585185411
2015	0.3584810311
2016	0.3584634026
2017	0.3584273362
2018	0.35838582
2019	0.3583550702
2020	0.3583119691
2021	0.3582757784
2022	0.3582413895
2023	0.358217686
2024	0.3581567437
2025	0.3581065818
2026	0.3580656146
2027	0.3580264635
2028	0.357995477
2029	0.3579605808
2030	0.3579275042
2031	0.3579060114
2032	0.3578762814
2033	0.3578537129
2034	0.3578298364
2035	0.3577852417
2036	0.3577585959
2037	0.3577434052
2038	0.3577182082
2039	0.3576951221
2040	0.3576505222
2041	0.3576219336
2042	0.3575887433
2043	0.35756019
2044	0.3575181113
2045	0.3574853726
2046	0.3574520368
2047	0.3574346812
2048	0.3574097577
2049	0.3573500271
2050	0.3573276872
2051	0.3572813097
2052	0.357262193
2053	0.3572459364
2054	0.3571964461
2055	0.3571871259
2056	0.3571562318
2057	0.3571212827
2058	0.3570922846
2059	0.35706992
2060	0.357036197
2061	0.3570033417
2062	0.3569718641
2063	0.3569501785
2064	0.3569240809
2065	0.3568952573
2066	0.3568586641
2067	0.3568079156
2068	0.3567817641
2069	0.3567536979
2070	0.3567299348
2071	0.3566990762
2072	0.3566704362
2073	0.3566328103
2074	0.3565892447
2075	0.356543662
2076	0.3565049203
2077	0.3564757374
2078	0.3564271405
2079	0.3563933825
2080	0.3563537881
2081	0.3563113452
2082	0.3562617392
2083	0.3562251385
2084	0.3561900702
2085	0.3561374388
2086	0.3561062774
2087	0.3560671651
2088	0.356029172
2089	0.3560087723
2090	0.3559849748
2091	0.3559498574
2092	0.3559290209
2093	0.3559084601
2094	0.3558798784
2095	0.3558488737
2096	0.3558181322
2097	0.3557826029
2098	0.3557372667
2099	0.3556995432
2100	0.3556769963
2101	0.3556472975
2102	0.3555959929
2103	0.3555587349
2104	0.3555216858
2105	0.3555079539
2106	0.3554778853
2107	0.3554470589
2108	0.35541178
2109	0.3553682807
2110	0.3553313788
2111	0.3552861024
2112	0.355268464
2113	0.3552509046
2114	0.3552077207
2115	0.3551798524
2116	0.3551583229
2117	0.3551359834
2118	0.3551025677
2119	0.3550689779
2120	0.3550385932
2121	0.3550050276
2122	0.3549707377
2123	0.3549185204
2124	0.3548898206
2125	0.3548679577
2126	0.3548392108
2127	0.3548129461
2128	0.3547955769
2129	0.3547814769
2130	0.3547396056
2131	0.354712953
2132	0.3546949386
2133	0.3546485565
2134	0.3546278727
2135	0.3546069472
2136	0.3545858487
2137	0.3545550118
2138	0.3545113501
2139	0.3544954902
2140	0.3544780701
2141	0.3544436418
2142	0.3544056395
2143	0.3543818859
2144	0.3543480555
2145	0.354338325
2146	0.3543074175
2147	0.3542857553
2148	0.3542626749
2149	0.354228865
2150	0.354208185
2151	0.3541763962
2152	0.3541470479
2153	0.3540982354
2154	0.3540636773
2155	0.3540421743
2156	0.3540000797
2157	0.3539703926
2158	0.3539506317
2159	0.353937366
2160	0.3539045857
2161	0.3538800682
2162	0.3538647525
2163	0.3538219564
2164	0.3538045534
2165	0.3537666311
2166	0.3537215241
2167	0.3537065877
2168	0.3536858204
2169	0.3536657339
2170	0.3536461173
2171	0.3536041389
2172	0.3535873546
2173	0.3535676575
2174	0.3535267022
2175	0.3534988473
2176	0.3534583975
2177	0.3534265459
2178	0.3533947043
2179	0.3533624445
2180	0.353336267
2181	0.3533156678
2182	0.3532775133
2183	0.3532581746
2184	0.3532301485
2185	0.3532089524
2186	0.3531897665
2187	0.3531646838
2188	0.3531313033
2189	0.3530921913
2190	0.3530440913
2191	0.3530248273
2192	0.3529793631
2193	0.3529188957
2194	0.3528808703
2195	0.3528427774
2196	0.3528087997
2197	0.3527714119
2198	0.3527302024
2199	0.352693232
2200	0.3526670109
2201	0.3526426557
2202	0.3526114927
2203	0.3525950593
2204	0.3525674489
2205	0.352535833
2206	0.3524990478
2207	0.3524580378
2208	0.3524279338
2209	0.3523809997
2210	0.3523604816
2211	0.3523401564
2212	0.3523119731
2213	0.3522936988
2214	0.3522498722
2215	0.3522226611
2216	0.3521819413
2217	0.3521400947
2218	0.3520976684
2219	0.3520648109
2220	0.3520393488
2221	0.3520117443
2222	0.3519778098
2223	0.3519572561
2224	0.3519259197
2225	0.351889898
2226	0.3518575303
2227	0.3518272115
2228	0.3517685307
2229	0.3517393399
2230	0.3516864865
2231	0.351650303
2232	0.3516265212
2233	0.3515844946
2234	0.3515600401
2235	0.3515363965
2236	0.3515249175
2237	0.3514902923
2238	0.3514518081
2239	0.3514084949
2240	0.3513924807
2241	0.3513668318
2242	0.3513356827
2243	0.3512925041
2244	0.351264544
2245	0.3512383119
2246	0.35121532
2247	0.3511814081
2248	0.351141403
2249	0.3511065787
2250	0.3510900404
2251	0.3510708664
2252	0.3510281775
2253	0.3510003331
2254	0.3509735951
2255	0.3509549473
2256	0.3509238416
2257	0.3508968677
2258	0.3508678772
2259	0.3508352577
2260	0.3507936755
2261	0.3507669641
2262	0.3507451085
2263	0.3507052153
2264	0.3506801053
2265	0.3506347828
2266	0.3506026525
2267	0.3505823854
2268	0.3505527225
2269	0.3505102339
2270	0.350468506
2271	0.3504345638
2272	0.3503998034
2273	0.350370235
2274	0.3503491058
2275	0.3503093809
2276	0.3502898751
2277	0.350266618
2278	0.3502320547
2279	0.3502049572
2280	0.350187696
2281	0.3501529327
2282	0.3501383306
2283	0.3501163745
2284	0.3500857531
2285	0.3500647067
2286	0.3500379523
2287	0.3499963324
2288	0.3499649502
2289	0.3499467341
2290	0.3499154348
2291	0.349896864
2292	0.3498389286
2293	0.3498011408
2294	0.3497617607
2295	0.3497372071
2296	0.3497168026
2297	0.3496845602
2298	0.3496621871
2299	0.349638647
2300	0.3496180084
2301	0.3495905612
2302	0.3495563109
2303	0.3495277468
2304	0.3495078878
2305	0.3494786555
2306	0.3494616686
2307	0.3494426134
2308	0.3494059433
2309	0.3493852531
2310	0.3493570725
2311	0.3493337045
2312	0.3493193205
2313	0.3492800833
2314	0.3492581722
2315	0.3492113604
2316	0.3491866845
2317	0.349147642
2318	0.3491208719
2319	0.3490905072
2320	0.3490432718
2321	0.3490072665
2322	0.3489817513
2323	0.3489522617
2324	0.3489189155
2325	0.3488945402
2326	0.3488658877
2327	0.3488342839
2328	0.348803348
2329	0.348768447
2330	0.3487411008
2331	0.3487074712
2332	0.3486819931
2333	0.3486647247
2334	0.3486408935
2335	0.3486048766
2336	0.3485849757
2337	0.3485602144
2338	0.3485267386
2339	0.3484968626
2340	0.3484791294
2341	0.3484504325
2342	0.3484344025
2343	0.3484097806
2344	0.3483884353
2345	0.3483633317
2346	0.3483333827
2347	0.3482905025
2348	0.3482619874
2349	0.3482530251
2350	0.3482246315
2351	0.3481892666
2352	0.3481532991
2353	0.3481140818
2354	0.34807286
2355	0.3480434801
2356	0.3480126708
2357	0.34795453
2358	0.3479334543
2359	0.3478970778
2360	0.347871719
2361	0.3478486851
2362	0.3478217756
2363	0.3477808379
2364	0.3477465857
2365	0.3477181159
2366	0.3476965967
2367	0.34768322
2368	0.3476507261
2369	0.3476289515
2370	0.3476073102
2371	0.3475745428
2372	0.3475550733
2373	0.3475191464
2374	0.3474936651
2375	0.347462941
2376	0.3474359313
2377	0.3474187144
2378	0.3473972363
2379	0.3473729328
2380	0.3473488936
2381	0.3472984228
2382	0.3472825638
2383	0.3472530257
2384	0.3472063844
2385	0.3471698791
2386	0.3471449849
2387	0.3471167516
2388	0.3470898144
2389	0.3470578623
2390	0.3470340711
2391	0.3470218821
2392	0.3470059011
2393	0.3469794687
2394	0.3469305312
2395	0.3469043616
2396	0.3468559716
2397	0.3468388358
2398	0.3468053378
2399	0.3467736123
2400	0.3467514548
2401	0.3467223697
2402	0.3467056692
2403	0.3466859677
2404	0.346665143
2405	0.3466421228
2406	0.3466169141
2407	0.3466004857
2408	0.3465782386
2409	0.3465453533
2410	0.346514421
2411	0.3465018211
2412	0.3464750706
2413	0.3464457164
2414	0.3464157789
2415	0.3463855444
2416	0.346369484
2417	0.346339094
2418	0.3463096652
2419	0.3462830765
2420	0.3462630233
2421	0.3462385021
2422	0.3462206547
2423	0.3461774541
2424	0.3461451657
2425	0.346128173
2426	0.346104816
2427	0.3460535665
2428	0.3460260204
2429	0.3460033222
2430	0.3459486579
2431	0.3459175477
2432	0.3458881085
2433	0.3458673133
2434	0.3458348851
2435	0.3458073505
2436	0.3457919517
2437	0.3457632471
2438	0.345735045
2439	0.3457140173
2440	0.3456941565
2441	0.3456712893
2442	0.3456401178
2443	0.3455920291
2444	0.3455633189
2445	0.3455405788
2446	0.3455170985
2447	0.3454838367
2448	0.3454465436
2449	0.3454264995
2450	0.3453967421
2451	0.34534705
2452	0.3453123359
2453	0.3452723416
2454	0.345254341
2455	0.345230355
2456	0.3451948923
2457	0.3451692551
2458	0.3451307111
2459	0.345096733
2460	0.3450562803
2461	0.3450277664
2462	0.344992326
2463	0.3449726185
2464	0.344941487
2465	0.3448954375
2466	0.3448667959
2467	0.3448330665
2468	0.3448152678
2469	0.3447860347
2470	0.3447529717
2471	0.3446972211
2472	0.3446519915
2473	0.3446178819
2474	0.3446019856
2475	0.3445798022
2476	0.3445636185
2477	0.3445484231
2478	0.3445160807
2479	0.344492883
2480	0.3444625345
2481	0.3444169477
2482	0.3443793154
2483	0.3443515801
2484	0.3443211523
2485	0.3443005253
2486	0.3442696029
2487	0.3442262459
2488	0.3441938935
2489	0.3441452012
2490	0.3441171373
2491	0.3440873239
2492	0.3440679178
2493	0.3440261236
2494	0.3440134796
2495	0.3439979773
2496	0.3439834083
2497	0.343954985
2498	0.343922408
2499	0.3438702356
2500	0.3438471809
2501	0.3438238171
2502	0.3437950215
2503	0.3437628311
2504	0.3437388342
2505	0.3437191516
2506	0.3436873288
2507	0.3436633632
2508	0.3436315917
2509	0.3436018401
2510	0.3435798999
2511	0.3435478571
2512	0.3435021253
2513	0.3434819325
2514	0.3434595222
2515	0.3434522361
2516	0.3434279471
2517	0.3433874251
2518	0.3433436776
2519	0.3433239094
2520	0.3432824883
2521	0.3432624074
2522	0.3432405904
2523	0.3432160011
2524	0.3431660538
2525	0.343145748
2526	0.3431116197
2527	0.3430886041
2528	0.3430344328
2529	0.3429852888
2530	0.3429565364
2531	0.3429276465
2532	0.3429077149
2533	0.3428753301
2534	0.3428496828
2535	0.3428063059
2536	0.3427820321
2537	0.3427449575
2538	0.342701679
2539	0.3426717663
2540	0.3426454187
2541	0.3426181385
2542	0.3425790811
2543	0.3425571935
2544	0.3425275583
2545	0.3424887105
2546	0.3424506756
2547	0.3424148888
2548	0.342393363
2549	0.3423638059
2550	0.3423200017
2551	0.3422975477
2552	0.3422745744
2553	0.3422596627
2554	0.3422219393
2555	0.3421937438
2556	0.3421660976
2557	0.3421473634
2558	0.3421066598
2559	0.3420878451
2560	0.3420542832
2561	0.3420267772
2562	0.3420021949
2563	0.3419645762
2564	0.341932936
2565	0.341906361
2566	0.3418989865
2567	0.3418507072
2568	0.341825655
2569	0.3418101081
2570	0.3417881834
2571	0.3417552759
2572	0.3417324154
2573	0.3416871252
2574	0.3416611244
2575	0.341622672
2576	0.3415913859
2577	0.3415598004
2578	0.3415336115
2579	0.3415045188
2580	0.3414851948
2581	0.3414453488
2582	0.3414101776
2583	0.3413888946
2584	0.3413446408
2585	0.3413179878
2586	0.3412873297
2587	0.3412602756
2588	0.341236085
2589	0.341225161
2590	0.341197838
2591	0.3411778266
2592	0.3411538448
2593	0.3411234026
2594	0.3410980517
2595	0.3410715676
2596	0.3410366118
2597	0.3410056267
2598	0.3409827775
2599	0.3409597105
2600	0.340932369
2601	0.3409195805
2602	0.3408874301
2603	0.340843991
2604	0.3408258242
2605	0.3408003922
2606	0.3407869098
2607	0.3407769117
2608	0.3407514355
2609	0.3407258688
2610	0.3406956879
2611	0.3406725619
2612	0.3406566601
2613	0.3406373726
2614	0.3405996977
2615	0.3405762046
2616	0.3405410387
2617	0.3405089793
2618	0.3404799585
2619	0.3404531863
2620	0.3404429633
2621	0.3404201228
2622	0.340393057
2623	0.3403535923
2624	0.3403189803
2625	0.3402975657
2626	0.3402726781
2627	0.3402498601
2628	0.3402352503
2629	0.3402078651
2630	0.3401825361
2631	0.3401547117
2632	0.3401316471
2633	0.3400724005
2634	0.3400443442
2635	0.3400225989
2636	0.3400042488
2637	0.3399619422
2638	0.3399443215
2639	0.3399231712
2640	0.3398882189
2641	0.3398619045
2642	0.3398375735
2643	0.3398023858
2644	0.3397539353
2645	0.3397146586
2646	0.339683724
2647	0.3396589034
2648	0.3396312491
2649	0.3396082857
2650	0.3395848351
2651	0.3395663666
2652	0.3395520677
2653	0.3395240915
2654	0.3394943054
2655	0.3394583189
2656	0.339418145
2657	0.3393770394
2658	0.3393594261
2659	0.3393134193
2660	0.3392816269
2661	0.3392468202
2662	0.3392161474
2663	0.339195138
2664	0.3391747896
2665	0.3391271857
2666	0.339103696
2667	0.3390695374
2668	0.3390487891
2669	0.3390120425
2670	0.3389895741
2671	0.3389692331
2672	0.3389283452
2673	0.3389018908
2674	0.3388775284
2675	0.3388568716
2676	0.3388262553
2677	0.3387857222
2678	0.3387649723
2679	0.3387352041
2680	0.3387078883
2681	0.338686468
2682	0.3386455327
2683	0.3386193625
2684	0.3385845918
2685	0.3385577024
2686	0.3385310815
2687	0.3385104757
2688	0.3384845164
2689	0.3384510031
2690	0.3384224469
2691	0.33838681
2692	0.3383666863
2693	0.3383572606
2694	0.3383099213
2695	0.3382782745
2696	0.3382429745
2697	0.3382125364
2698	0.3381814198
2699	0.3381523136
2700	0.3381242053
2701	0.3380952688
2702	0.3380665237
2703	0.3380391258
2704	0.338003543
2705	0.3379588883
2706	0.3379227699
2707	0.3378861494
2708	0.3378704697
2709	0.3378485914
2710	0.337825199
2711	0.3378048687
2712	0.3377611371
2713	0.3377333346
2714	0.337700691
2715	0.3376721819
2716	0.3376365867
2717	0.337599512
2718	0.3375780527
2719	0.337548197
2720	0.3375202918
2721	0.3374973987
2722	0.337462291
2723	0.3374490198
2724	0.3374247761
2725	0.3374114238
2726	0.3373796364
2727	0.3373417464
2728	0.3373046945
2729	0.3372770478
2730	0.3372457727
2731	0.3372237165
2732	0.3371893898
2733	0.3371572613
2734	0.3371278625
2735	0.3371041059
2736	0.3370791891
2737	0.3370426453
2738	0.3370174764
2739	0.3369853666
2740	0.3369616289
2741	0.3369243633
2742	0.3368950261
2743	0.3368673313
2744	0.3368250927
2745	0.3368106149
2746	0.3367770749
2747	0.3367503541
2748	0.3367109945
2749	0.3366800157
2750	0.3366539046
2751	0.3366300176
2752	0.3366033144
2753	0.3365806586
2754	0.3365567707
2755	0.3365301261
2756	0.3365142269
2757	0.3364861564
2758	0.3364595187
2759	0.3364449691
2760	0.3364163867
2761	0.3363980535
2762	0.3363678883
2763	0.3363523268
2764	0.3363384791
2765	0.3363219026
2766	0.3362974046
2767	0.3362759372
2768	0.3362462471
2769	0.3362239273
2770	0.3362084859
2771	0.3361808045
2772	0.3361649999
2773	0.3361386099
2774	0.3361139458
2775	0.3360807679
2776	0.3360463776
2777	0.3360204251
2778	0.3360011647
2779	0.3359558329
2780	0.3359282057
2781	0.3359102763
2782	0.3358828606
2783	0.3358637382
2784	0.335837923
2785	0.3358016003
2786	0.3357885599
2787	0.3357637024
2788	0.33575062
2789	0.3357282979
2790	0.3357121307
2791	0.3356916827
2792	0.3356582498
2793	0.3356251912
2794	0.3355867399
2795	0.3355660422
2796	0.3355537091
2797	0.3355312365
2798	0.3355124611
2799	0.3354828896
2800	0.3354664234
2801	0.3354344891
2802	0.3354129187
2803	0.3353833876
2804	0.33535082
2805	0.335332903
2806	0.3353184208
2807	0.3352840764
2808	0.3352680224
2809	0.3352355364
2810	0.335211979
2811	0.3351895558
2812	0.3351594111
2813	0.3351421889
2814	0.3351194544
2815	0.3350921064
2816	0.3350689109
2817	0.3350378815
2818	0.3350046355
2819	0.3349781966
2820	0.3349648281
2821	0.3349384918
2822	0.3349012916
2823	0.334872886
2824	0.3348526982
2825	0.3348335762
2826	0.3348033085
2827	0.3347817847
2828	0.3347436822
2829	0.334732271
2830	0.3347137119
2831	0.3346928401
2832	0.3346739463
2833	0.3346610318
2834	0.3346474487
2835	0.3346182919
2836	0.3345937621
2837	0.3345776225
2838	0.3345477245
2839	0.3345211356
2840	0.3344778823
2841	0.3344530018
2842	0.3344065787
2843	0.3343858404
2844	0.3343740611
2845	0.334356093
2846	0.3343234584
2847	0.334283208
2848	0.3342496656
2849	0.3342090703
2850	0.3341716837
2851	0.334138994
2852	0.3341236622
2853	0.3340931226
2854	0.334060436
2855	0.3340260421
2856	0.3340019849
2857	0.333990117
2858	0.3339693814
2859	0.3339392005
2860	0.3339207966
2861	0.33390143
2862	0.3338792765
2863	0.3338514848
2864	0.3338231583
2865	0.333783274
2866	0.3337462478
2867	0.3337370538
2868	0.3337168891
2869	0.3336786457
2870	0.3336530559
2871	0.3336322149
2872	0.3336085934
2873	0.3335761966
2874	0.3335487683
2875	0.3335113818
2876	0.3334736279
2877	0.333438365
2878	0.3334171677
2879	0.3333883551
2880	0.3333601251
2881	0.3332961485
2882	0.3332663846
2883	0.3332350962
2884	0.3332179732
2885	0.3331965687
2886	0.3331623959
2887	0.3331316961
2888	0.3331031898
2889	0.3330873474
2890	0.3330593833
2891	0.3330251464
2892	0.3330058883
2893	0.3329731363
2894	0.3329497936
2895	0.3329277053
2896	0.3329041397
2897	0.3328898591
2898	0.332865457
2899	0.3328345445
2900	0.3328019102
2901	0.3327764657
2902	0.3327579129
2903	0.3327334899
2904	0.3327019178
2905	0.3326841235
2906	0.332664516
2907	0.3326313442
2908	0.3326150244
2909	0.3325938385
2910	0.3325795526
2911	0.3325441427
2912	0.3325236185
2913	0.3325000106
2914	0.3324887552
2915	0.3324572114
2916	0.3324373516
2917	0.3324215511
2918	0.3323941569
2919	0.3323700204
2920	0.3323491898
2921	0.3323097731
2922	0.3322845636
2923	0.3322708262
2924	0.3322570283
2925	0.3322392565
2926	0.3322034885
